Date;High;Low;Open;Close;Volume;Adj Close
2018-05-31;1398.43994140625;1387.1199951171875;1393.3900146484375;1397.56005859375;3545.0;1397.56005859375
2018-07-02;1466.699951171875;1444.1300048828125;1452.0;1460.0899658203125;3530.0;1460.0899658203125
2018-07-03;1480.510009765625;1462.47998046875;1476.989990234375;1464.93994140625;2520.0;1464.93994140625
2018-07-04;1466.0;1455.6199951171875;1457.3900146484375;1456.010009765625;1507.0;1456.010009765625
2018-07-05;1463.97998046875;1439.0;1452.6700439453125;1449.81005859375;4640.0;1449.81005859375
2018-07-06;1458.0;1438.25;1450.5;1456.8499755859375;2419.0;1456.8499755859375
2018-07-09;1473.18994140625;1458.4200439453125;1462.989990234375;1472.3599853515625;4748.0;1472.3599853515625
2018-07-10;1493.6300048828125;1478.5;1485.010009765625;1486.72998046875;6716.0;1486.72998046875
2018-07-11;1493.8199462890625;1470.0;1473.5;1488.949951171875;3242.0;1488.949951171875
2018-07-12;1528.0;1502.010009765625;1503.22998046875;1526.6400146484375;6964.0;1526.6400146484375
2018-07-13;1559.3599853515625;1542.6199951171875;1551.510009765625;1553.1199951171875;7327.0;1553.1199951171875
2018-07-16;1563.3800048828125;1548.1800537109375;1555.989990234375;1560.27001953125;5611.0;1560.27001953125
2018-07-17;1574.81005859375;1537.0999755859375;1539.0;1574.81005859375;7927.0;1574.81005859375
2018-07-18;1598.9000244140625;1572.760009765625;1591.989990234375;1587.3699951171875;7974.0;1587.3699951171875
2018-07-19;1589.6300048828125;1572.0;1581.9000244140625;1580.239990234375;4308.0;1580.239990234375
2018-07-20;1573.8699951171875;1553.77001953125;1564.010009765625;1563.25;5417.0;1563.25
2018-07-23;1552.9000244140625;1510.0;1545.1099853515625;1542.219970703125;7559.0;1542.219970703125
2018-07-24;1572.0;1555.31005859375;1564.0;1563.0400390625;6111.0;1563.0400390625
2018-07-25;1573.0799560546875;1558.6400146484375;1568.969970703125;1573.0799560546875;4156.0;1573.0799560546875
2018-07-26;1578.27001953125;1556.75;1568.0;1566.97998046875;7539.0;1566.97998046875
2018-07-27;1630.280029296875;1571.739990234375;1603.1099853515625;1582.800048828125;18391.0;1582.800048828125
2018-07-30;1571.5899658203125;1522.0;1564.0;1534.81005859375;12236.0;1534.81005859375
2018-07-31;1535.3499755859375;1486.72998046875;1531.0;1518.5400390625;11713.0;1518.5400390625
2018-08-01;1538.02001953125;1523.93994140625;1531.989990234375;1529.0;5059.0;1529.0
2018-08-02;1558.0;1535.5;1541.9000244140625;1558.0;4906.0;1558.0
2018-08-03;1591.0;1575.0;1588.0;1576.760009765625;5373.0;1576.760009765625
2018-08-06;1592.0400390625;1576.0;1584.989990234375;1581.719970703125;4674.0;1581.719970703125
2018-08-07;1606.739990234375;1593.0;1600.989990234375;1599.699951171875;4307.0;1599.699951171875
2018-08-08;1626.0;1600.1600341796875;1604.8900146484375;1623.8900146484375;5307.0;1623.8900146484375
2018-08-09;1641.72998046875;1620.739990234375;1628.0;1640.719970703125;6319.0;1640.719970703125
2018-08-10;1660.7900390625;1648.0;1648.989990234375;1659.780029296875;5599.0;1659.780029296875
